#	profile	energy	nuELumNum	nuEBarLumNum	nuELumEnergy	nuEBarLumEnergy
19	3.26	2.0125934e+47	9.6278893e+43	6.5610544e+47	3.1386919e+44
19	3.27	1.9980723e+47	9.5045844e+43	6.5336964e+47	3.1079991e+44
19	3.28	1.9834777e+47	9.3910869e+43	6.505807e+47	3.0802765e+44
19	3.29	1.968745e+47	9.2914959e+43	6.4771712e+47	3.0569022e+44
19	3.3	1.9539507e+47	9.2031139e+43	6.4480372e+47	3.0370276e+44
19	3.31	1.9390365e+47	9.1172603e+43	6.4182108e+47	3.0178132e+44
19	3.32	1.924001e+47	9.0514828e+43	6.3876833e+47	3.0050923e+44
19	3.33	1.9089007e+47	8.9927554e+43	6.3566394e+47	2.9945875e+44
19	3.34	1.893665e+47	8.9395049e+43	6.3248409e+47	2.9857946e+44
19	3.35	1.8783538e+47	8.8829723e+43	6.2924853e+47	2.9757957e+44
19	3.36	1.8629849e+47	8.8244913e+43	6.2596293e+47	2.9650291e+44
19	3.37	1.8474672e+47	8.7715502e+43	6.2259644e+47	2.9560124e+44
19	3.38	1.8318684e+47	8.7132622e+43	6.1917153e+47	2.9450826e+44
19	3.39	1.8161777e+47	8.6516088e+43	6.1568424e+47	2.9328954e+44
19	3.4	1.8003861e+47	8.5866234e+43	6.1213127e+47	2.919452e+44
19	3.41	1.7844691e+47	8.519527e+43	6.0850396e+47	2.9051587e+44
19	3.42	1.7684278e+47	8.4424798e+43	6.048023e+47	2.8873281e+44
19	3.43	1.7522627e+47	8.3742143e+43	6.0102611e+47	2.8723555e+44
19	3.44	1.7359744e+47	8.3126104e+43	5.9717519e+47	2.859538e+44
19	3.45	1.7195635e+47	8.2522203e+43	5.932494e+47	2.847016e+44
19	3.46	1.7030307e+47	8.1979265e+43	5.8924863e+47	2.8364826e+44
19	3.47	1.6863761e+47	8.143526e+43	5.8517251e+47	2.8258035e+44
19	3.48	1.6696007e+47	8.0854079e+43	5.8102104e+47	2.813722e+44
19	3.49	1.6527046e+47	8.0351267e+43	5.7679389e+47	2.8042592e+44
19	3.5	1.6356882e+47	7.9958617e+43	5.7249087e+47	2.7985516e+44
19	3.51	1.6185518e+47	7.9641456e+43	5.6811168e+47	2.7954151e+44
19	3.52	1.6012965e+47	7.9351081e+43	5.6365636e+47	2.793158e+44
19	3.53	1.5839221e+47	7.9051298e+43	5.5912449e+47	2.7905108e+44
19	3.54	1.5664286e+47	7.8782287e+43	5.5451574e+47	2.788893e+44
19	3.55	1.5488165e+47	7.8536384e+43	5.4982986e+47	2.7880416e+44
19	3.56	1.5310861e+47	7.8287456e+43	5.4506664e+47	2.7870334e+44
19	3.57	1.5132376e+47	7.8101128e+43	5.4022583e+47	2.7882103e+44
19	3.58	1.4952715e+47	7.7919106e+43	5.3530718e+47	2.789504e+44
19	3.59	1.4771878e+47	7.7724642e+43	5.3031042e+47	2.7903147e+44
19	3.6	1.4589869e+47	7.7563195e+43	5.2523527e+47	2.792275e+44
19	3.61	1.4406687e+47	7.7432112e+43	5.2008141e+47	2.7952993e+44
19	3.62	1.4222341e+47	7.7391613e+43	5.1484875e+47	2.8015764e+44
19	3.63	1.4036829e+47	7.7337349e+43	5.0953691e+47	2.8073458e+44
19	3.64	1.3850155e+47	7.7371158e+43	5.0414566e+47	2.8163102e+44
19	3.65	1.3662317e+47	7.7462042e+43	4.9867458e+47	2.8273645e+44
19	3.66	1.3473315e+47	7.7579783e+43	4.9312332e+47	2.8394201e+44
19	3.67	1.3283176e+47	7.7801222e+43	4.8749255e+47	2.8553048e+44
19	3.68	1.3091894e+47	7.8108202e+43	4.817817e+47	2.8743818e+44
19	3.69	1.2899474e+47	7.8254042e+43	4.7599059e+47	2.8875742e+44
19	3.7	1.2705926e+47	7.8466538e+43	4.7011927e+47	2.9032619e+44
19	3.71	1.2511244e+47	7.8432365e+43	4.6416714e+47	2.9098407e+44
19	3.72	1.2315433e+47	7.8262922e+43	4.5813411e+47	2.9113807e+44
19	3.73	1.2118502e+47	7.800646e+43	4.5202013e+47	2.9096409e+44
19	3.74	1.1920461e+47	7.7683911e+43	4.4582523e+47	2.9053783e+44
19	3.75	1.1721323e+47	7.7308134e+43	4.395496e+47	2.899055e+44
19	3.76	1.15211e+47	7.688814e+43	4.3319335e+47	2.8909941e+44
19	3.77	1.1319798e+47	7.650837e+43	4.2675638e+47	2.8843656e+44
19	3.78	1.1117435e+47	7.6101918e+43	4.2023904e+47	2.8766525e+44
19	3.79	1.0914033e+47	7.5662723e+43	4.1364186e+47	2.8676172e+44
19	3.8	1.0709611e+47	7.5202902e+43	4.0696522e+47	2.8577103e+44
19	3.81	1.0504192e+47	7.4701442e+43	4.002097e+47	2.8461249e+44
19	3.82	1.0297802e+47	7.4163279e+43	3.9337604e+47	2.8330373e+44
19	3.83	1.0090478e+47	7.3600506e+43	3.8646529e+47	2.8188994e+44
19	3.84	9.8822717e+46	7.3014679e+43	3.7947923e+47	2.8037637e+44
19	3.85	9.6731873e+46	7.2410385e+43	3.7241771e+47	2.7877998e+44
19	3.86	9.463255e+46	7.1790569e+43	3.6528164e+47	2.771116e+44
19	3.87	9.252525e+46	7.11575e+43	3.5807272e+47	2.7537953e+44
19	3.88	9.0410441e+46	7.0513078e+43	3.5079251e+47	2.7359074e+44
19	3.89	8.8290635e+46	6.985889e+43	3.4345057e+47	2.7175108e+44
19	3.9	8.6164475e+46	6.9196265e+43	3.3604145e+47	2.6986543e+44
19	3.91	8.4031987e+46	6.8526451e+43	3.2856507e+47	2.6793842e+44
19	3.92	8.1894324e+46	6.7850496e+43	3.2102575e+47	2.6597394e+44
19	3.93	7.9752323e+46	6.7169429e+43	3.1342663e+47	2.6397586e+44
19	3.94	7.7606889e+46	6.6484017e+43	3.0577114e+47	2.6194703e+44
19	3.95	7.5459041e+46	6.5795017e+43	2.9806321e+47	2.5989032e+44
19	3.96	7.3309844e+46	6.5103247e+43	2.9030698e+47	2.5780886e+44
19	3.97	7.1160424e+46	6.4409149e+43	2.8250688e+47	2.5570432e+44
19	3.98	6.9011977e+46	6.3713267e+43	2.7466767e+47	2.535788e+44
19	3.99	6.6865779e+46	6.3016143e+43	2.6679446e+47	2.5143441e+44
19	4	6.4723183e+46	6.2318162e+43	2.5889273e+47	2.4927265e+44
19	4.01	6.2585619e+46	6.1619735e+43	2.5096833e+47	2.4709514e+44
19	4.02	6.0454602e+46	6.0921276e+43	2.430275e+47	2.4490353e+44
19	4.03	5.8331722e+46	6.0222965e+43	2.3507684e+47	2.4269855e+44
19	4.04	5.6218648e+46	5.9525114e+43	2.2712334e+47	2.4048146e+44
19	4.05	5.4117118e+46	5.8827928e+43	2.1917433e+47	2.3825311e+44
19	4.06	5.2028944e+46	5.8131607e+43	2.1123751e+47	2.3601432e+44
19	4.07	4.9956443e+46	5.7436204e+43	2.0332272e+47	2.3376535e+44
19	4.08	4.7901579e+46	5.6741789e+43	1.9543844e+47	2.315065e+44
19	4.09	4.586555e+46	5.6048572e+43	1.875901e+47	2.2923866e+44
19	4.1	4.3858862e+46	5.5356467e+43	1.7982133e+47	2.2696151e+44
19	4.11	4.1902338e+46	5.4665228e+43	1.7221861e+47	2.2467409e+44
19	4.12	3.9991456e+46	5.3974692e+43	1.647648e+47	2.2237573e+44
19	4.13	3.8102112e+46	5.3284218e+43	1.5736172e+47	2.2006382e+44
19	4.14	3.6247309e+46	5.2592242e+43	1.5006386e+47	2.1773188e+44
19	4.15	3.4437575e+46	5.1893878e+43	1.4291593e+47	2.1535959e+44
19	4.16	3.26552e+46	5.1176367e+43	1.3584563e+47	2.1289369e+44
19	4.17	3.0921217e+46	5.0517327e+43	1.2894147e+47	2.1065726e+44
19	4.18	2.9224269e+46	4.9861242e+43	1.2215745e+47	2.0841999e+44
19	4.19	2.7564643e+46	4.920756e+43	1.1549585e+47	2.0617968e+44
19	4.2	2.5952718e+46	4.8556202e+43	1.0900142e+47	2.0393605e+44
19	4.21	2.4382633e+46	4.7907463e+43	1.0265088e+47	2.0169042e+44
19	4.22	2.2876149e+46	4.7261167e+43	9.6537349e+46	1.9944212e+44
19	4.23	2.1401551e+46	4.6617422e+43	9.0528561e+46	1.9719169e+44
19	4.24	1.9970805e+46	4.597601e+43	8.4676213e+46	1.9493828e+44
19	4.25	1.8598402e+46	4.5337187e+43	7.9043207e+46	1.9268304e+44
19	4.26	1.7267158e+46	4.4700917e+43	7.3558094e+46	1.9042591e+44
19	4.27	1.6002139e+46	4.4066815e+43	6.8329135e+46	1.881653e+44
19	4.28	1.4780967e+46	4.3435551e+43	6.3262541e+46	1.8590416e+44
19	4.29	1.3599827e+46	4.2806721e+43	5.8343259e+46	1.8364083e+44
19	4.3	1.2475017e+46	4.218041e+43	5.3642574e+46	1.8137576e+44
19	4.31	1.1374673e+46	4.1556401e+43	4.9024843e+46	1.7910809e+44
19	4.32	1.0324392e+46	4.0934486e+43	4.4601375e+46	1.7683698e+44
19	4.33	9.2779572e+45	4.0315005e+43	4.0173555e+46	1.7456397e+44
19	4.34	8.2504029e+45	3.9697855e+43	3.5806749e+46	1.7228869e+44
19	4.35	7.2151353e+45	3.9082635e+43	3.1385839e+46	1.7000946e+44
19	4.36	6.1514028e+45	3.8469735e+43	2.6820116e+46	1.6772805e+44
19	4.37	5.0623921e+45	3.7858953e+43	2.2122654e+46	1.6544362e+44
19	4.38	4.0187191e+45	3.7250283e+43	1.760199e+46	1.6315624e+44
19	4.39	3.3227669e+45	3.6643779e+43	1.4586947e+46	1.6086619e+44
19	4.4	3.3953904e+45	3.6039565e+43	1.4939718e+46	1.5857409e+44
19	4.41	3.5497655e+45	3.543742e+43	1.5654466e+46	1.5627902e+44
19	4.42	3.6802486e+45	3.4837502e+43	1.6266699e+46	1.5398176e+44
19	4.43	3.7858306e+45	3.4239932e+43	1.677123e+46	1.516829e+44
19	4.44	3.8745113e+45	3.3644355e+43	1.720283e+46	1.4938093e+44
19	4.45	3.9490286e+45	3.305131e+43	1.7573177e+46	1.4707833e+44
19	4.46	4.0110034e+45	3.24605e+43	1.7889075e+46	1.4477383e+44
19	4.47	4.0615672e+45	3.1871753e+43	1.8155205e+46	1.4246674e+44
19	4.48	4.1015906e+45	3.1284931e+43	1.8375126e+46	1.4015649e+44
19	4.49	4.1317898e+45	3.0700587e+43	1.8551736e+46	1.3784564e+44
19	4.5	4.1527833e+45	3.0118243e+43	1.8687525e+46	1.3553209e+44
19	4.51	4.1651255e+45	2.9537604e+43	1.8784716e+46	1.3321459e+44
19	4.52	4.1693269e+45	2.8960022e+43	1.8845358e+46	1.308993e+44
19	4.53	4.1658672e+45	2.8384334e+43	1.8871378e+46	1.2858103e+44
19	4.54	4.1552038e+45	2.7810565e+43	1.8864625e+46	1.2625997e+44
19	4.55	4.1377772e+45	2.7239569e+43	1.8826886e+46	1.2394004e+44
19	4.56	4.1140147e+45	2.667048e+43	1.8759907e+46	1.2161739e+44
19	4.57	4.0843326e+45	2.6103008e+43	1.86654e+46	1.1929075e+44
19	4.58	4.0491372e+45	2.5537723e+43	1.8545048e+46	1.1696277e+44
19	4.59	4.0088259e+45	2.4975007e+43	1.8400511e+46	1.1463528e+44
19	4.6	3.963787e+45	2.4413808e+43	1.823342e+46	1.1230352e+44
19	4.61	3.9143996e+45	2.3854854e+43	1.8045382e+46	1.0997088e+44
19	4.62	3.8610336e+45	2.3297898e+43	1.7837975e+46	1.0763629e+44
19	4.63	3.8040824e+45	2.2744102e+43	1.7612901e+46	1.0530519e+44
19	4.64	3.7439479e+45	2.2191356e+43	1.7371918e+46	1.0296789e+44
19	4.65	3.6808603e+45	2.1639626e+43	1.7116001e+46	1.0062426e+44
19	4.66	3.6151717e+45	2.1093703e+43	1.68467e+46	9.8296654e+43
19	4.67	3.5471823e+45	2.054943e+43	1.6565341e+46	9.596584e+43
19	4.68	3.477238e+45	2.0006581e+43	1.6273474e+46	9.36308e+43
19	4.69	3.4056877e+45	1.9464466e+43	1.5972675e+46	9.1288345e+43
19	4.7	3.332684e+45	1.8923959e+43	1.5663615e+46	8.8942605e+43
19	4.71	3.2585316e+45	1.8384167e+43	1.5347684e+46	8.6589427e+43
19	4.72	3.1834191e+45	1.7848333e+43	1.5025738e+46	8.4244132e+43
19	4.73	3.1075588e+45	1.731201e+43	1.4698753e+46	8.1885808e+43
19	4.74	3.0312034e+45	1.6781917e+43	1.4367904e+46	7.9546285e+43
19	4.75	2.9545704e+45	1.625085e+43	1.403421e+46	7.7191536e+43
19	4.76	2.877855e+45	1.5721119e+43	1.369859e+46	7.4832526e+43
19	4.77	2.8012419e+45	1.5192325e+43	1.3361924e+46	7.2467388e+43
19	4.78	2.7249046e+45	1.4658217e+43	1.3025044e+46	7.0066278e+43
19	4.79	2.6490038e+45	1.4141222e+43	1.2688728e+46	6.7736455e+43
19	4.8	2.5736816e+45	1.3622699e+43	1.2353672e+46	6.5388955e+43
19	4.81	2.4990872e+45	1.3092356e+43	1.202061e+46	6.2974234e+43
19	4.82	2.4253656e+45	1.2582334e+43	1.1690262e+46	6.064685e+43
19	4.83	2.3526046e+45	1.2069823e+43	1.136308e+46	5.8297246e+43
19	4.84	2.2810077e+45	1.1550946e+43	1.1040077e+46	5.5906577e+43
19	4.85	2.2106376e+45	1.1031873e+43	1.0721592e+46	5.3504585e+43
19	4.86	2.1416007e+45	1.050546e+43	1.040818e+46	5.1056537e+43
19	4.87	2.0739824e+45	1.0002363e+43	1.0100294e+46	4.871151e+43
19	4.88	2.0074519e+45	9.4902408e+42	9.7963653e+45	4.6312375e+43
19	4.89	1.9421264e+45	8.9685944e+42	9.496998e+45	4.3856427e+43
19	4.9	1.8781137e+45	8.4397574e+42	9.2027571e+45	4.1354811e+43
19	4.91	1.8154676e+45	7.9054161e+42	8.9139461e+45	3.8815593e+43
19	4.92	1.7542252e+45	7.3806441e+42	8.6307879e+45	3.6312769e+43
19	4.93	1.6944131e+45	6.8306029e+42	8.3534568e+45	3.3674872e+43
19	4.94	1.6360505e+45	6.351716e+42	8.0820896e+45	3.1377477e+43
19	4.95	1.5791499e+45	5.8533101e+42	7.816792e+45	2.8973885e+43
19	4.96	1.5237184e+45	5.360565e+42	7.5576433e+45	2.6588402e+43
19	4.97	1.4697583e+45	4.8497046e+42	7.3046986e+45	2.4103032e+43
19	4.98	1.4172675e+45	4.3526556e+42	7.0579921e+45	2.1676225e+43
19	4.99	1.3662402e+45	3.8816233e+42	6.8175386e+45	1.93693e+43
19	5	1.3166671e+45	3.4445991e+42	6.5833357e+45	1.7222996e+43
19	5.01	1.268536e+45	2.952747e+42	6.3553656e+45	1.4793263e+43
19	5.02	1.2218319e+45	2.4487076e+42	6.1335963e+45	1.2292512e+43
19	5.03	1.1765375e+45	1.9186231e+42	5.9179835e+45	9.650674e+42
19	5.04	1.1326332e+45	1.3203184e+42	5.7084714e+45	6.6544048e+42
19	5.05	1.0900979e+45	7.1593243e+41	5.5049943e+45	3.6154588e+42
19	5.06	1.0489086e+45	2.4066735e+41	5.3074778e+45	1.2177768e+42
19	5.07	1.0090413e+45	1.1325789e+41	5.1158394e+45	5.7421749e+41
19	5.08	9.7047046e+44	1.0723496e+41	4.9299899e+45	5.4475361e+41
19	5.09	9.3316981e+44	1.0224422e+41	4.7498343e+45	5.2042309e+41
19	5.1	8.9711219e+44	9.7442694e+40	4.5752722e+45	4.9695774e+41
19	5.11	8.6226982e+44	9.2797785e+40	4.4061988e+45	4.7419668e+41
19	5.12	8.2861443e+44	8.8454078e+40	4.2425059e+45	4.5288488e+41
19	5.13	7.9611733e+44	8.4208693e+40	4.0840819e+45	4.3199059e+41
19	5.14	7.6474961e+44	8.011544e+40	3.930813e+45	4.1179336e+41
19	5.15	7.3448219e+44	7.6177218e+40	3.7825833e+45	3.9231267e+41
19	5.16	7.0528594e+44	7.2317085e+40	3.6392755e+45	3.7315616e+41
19	5.17	6.7713176e+44	6.8565636e+40	3.5007712e+45	3.5448434e+41
19	5.18	6.4999065e+44	6.4979978e+40	3.3669515e+45	3.3659629e+41
19	5.19	6.2383378e+44	6.1524296e+40	3.2376973e+45	3.193111e+41
19	5.2	5.9863616e+44	5.8083286e+40	3.112908e+45	3.0203309e+41
19	5.21	5.7437145e+44	5.4787432e+40	2.9924753e+45	2.8544252e+41
19	5.22	5.5101382e+44	5.1582459e+40	2.8762921e+45	2.6926043e+41
19	5.23	5.2859358e+44	4.8458444e+40	2.7645444e+45	2.5343766e+41
19	5.24	5.0722685e+44	4.5388139e+40	2.6578687e+45	2.3783385e+41
19	5.25	4.8693184e+44	4.2427148e+40	2.5563922e+45	2.2274253e+41
19	5.26	4.6848951e+44	3.9585215e+40	2.4642548e+45	2.0821823e+41
19	5.27	4.5127557e+44	3.6850597e+40	2.3782223e+45	1.9420265e+41
19	5.28	4.3764981e+44	3.4315967e+40	2.310791e+45	1.811883e+41
19	5.29	4.2666039e+44	3.2036883e+40	2.2570335e+45	1.6947511e+41
19	5.3	4.2362654e+44	3.0011005e+40	2.2452206e+45	1.5905833e+41
19	5.31	4.2465042e+44	2.8172023e+40	2.2548937e+45	1.4959344e+41
19	5.32	4.4745079e+44	2.6478495e+40	2.3804382e+45	1.4086559e+41
19	5.33	4.8313648e+44	2.4924e+40	2.5751174e+45	1.3284492e+41
19	5.34	5.4618661e+44	2.3588759e+40	2.9166365e+45	1.2596397e+41
19	5.35	6.8189646e+44	2.2288689e+40	3.6481461e+45	1.1924448e+41
19	5.36	9.6889079e+44	2.115365e+40	5.1932546e+45	1.1338356e+41
19	5.37	1.5261243e+45	2.0112842e+40	8.1952875e+45	1.0800596e+41
19	5.38	2.6594893e+45	1.9174133e+40	1.4308052e+46	1.0315684e+41
19	5.39	4.9650447e+45	1.8278457e+40	2.6761591e+46	9.8520881e+40
19	5.4	9.5175861e+45	1.7423889e+40	5.1394965e+46	9.4088998e+40
19	5.41	1.6595763e+46	1.6608659e+40	8.978308e+46	8.9852843e+40
19	5.42	2.606569e+46	1.5830909e+40	1.4127604e+47	8.5803529e+40
19	5.43	3.2129456e+46	1.5088956e+40	1.7446295e+47	8.1933032e+40
19	5.44	3.7076588e+46	1.4381345e+40	2.0169664e+47	7.8234515e+40
19	5.45	4.1368401e+46	1.3706319e+40	2.2545778e+47	7.469944e+40
19	5.46	4.5188992e+46	1.3062436e+40	2.467319e+47	7.1320901e+40
19	5.47	4.8634596e+46	1.2448525e+40	2.6603124e+47	6.8093433e+40
19	5.48	5.1762499e+46	1.1862897e+40	2.8365849e+47	6.5008676e+40
19	5.49	5.4609684e+46	1.1304352e+40	2.9980717e+47	6.2060891e+40
19	5.5	5.720149e+46	1.0771745e+40	3.1460819e+47	5.9244595e+40
19	5.51	5.9556151e+46	1.0263952e+40	3.2815439e+47	5.6554375e+40
19	5.52	6.1687405e+46	9.7796395e+39	3.4051448e+47	5.398361e+40
19	5.53	6.3606083e+46	9.3179688e+39	3.5174164e+47	5.1528368e+40
19	5.54	6.5321125e+46	8.8780672e+39	3.6187903e+47	4.9184492e+40
19	5.55	6.684025e+46	8.4583804e+39	3.7096339e+47	4.6944011e+40
19	5.56	6.8170418e+46	8.0585949e+39	3.7902753e+47	4.4805788e+40
19	5.57	6.9318141e+46	7.677348e+39	3.8610204e+47	4.2762829e+40
19	5.58	7.0289696e+46	7.3137196e+39	3.922165e+47	4.0810555e+40
19	5.59	7.1091279e+46	6.9670031e+39	3.9740025e+47	3.8945548e+40
19	5.6	7.1729101e+46	6.6371991e+39	4.0168297e+47	3.7168315e+40
19	5.61	7.2209456e+46	6.3224843e+39	4.0509505e+47	3.5469137e+40
19	5.62	7.2538748e+46	6.0226702e+39	4.0766777e+47	3.3847407e+40
19	5.63	7.2723514e+46	5.7368868e+39	4.0943339e+47	3.2298673e+40
19	5.64	7.2770425e+46	5.4655367e+39	4.104252e+47	3.0825627e+40
19	5.65	7.2686269e+46	5.2063541e+39	4.1067742e+47	2.9415901e+40
19	5.66	7.2477939e+46	4.958931e+39	4.1022513e+47	2.8067549e+40
19	5.67	7.2152403e+46	4.7253006e+39	4.0910413e+47	2.6792455e+40
19	5.68	7.1716681e+46	4.5023525e+39	4.0735075e+47	2.5573362e+40
19	5.69	7.1177808e+46	4.2888265e+39	4.0500173e+47	2.4403423e+40
19	5.7	7.0542804e+46	4.0849144e+39	4.0209398e+47	2.3284012e+40
19	5.71	6.9818642e+46	3.8903462e+39	3.9866444e+47	2.2213877e+40
19	5.72	6.9012218e+46	3.7066813e+39	3.9474989e+47	2.1202217e+40
19	5.73	6.8130319e+46	3.5307671e+39	3.9038673e+47	2.0231296e+40
19	5.74	6.7179595e+46	3.3653572e+39	3.8561088e+47	1.931715e+40
19	5.75	6.6166536e+46	3.2092525e+39	3.8045758e+47	1.8453202e+40
19	5.76	6.5097443e+46	3.0602231e+39	3.7496127e+47	1.7626885e+40
19	5.77	6.3978417e+46	2.9166221e+39	3.6915547e+47	1.6828909e+40
19	5.78	6.2815335e+46	2.7809247e+39	3.6307264e+47	1.6073745e+40
19	5.79	6.1613834e+46	2.6554819e+39	3.567441e+47	1.537524e+40
19	5.8	6.0379309e+46	2.5328416e+39	3.5019999e+47	1.4690481e+40
19	5.81	5.9116891e+46	2.428687e+39	3.4346914e+47	1.4110671e+40
19	5.82	5.7831451e+46	2.3204051e+39	3.3657905e+47	1.3504758e+40
19	5.83	5.6527592e+46	2.2144088e+39	3.2955586e+47	1.2910004e+40
19	5.84	5.5209649e+46	2.1314572e+39	3.2242435e+47	1.244771e+40
19	5.85	5.3881684e+46	2.0400849e+39	3.1520785e+47	1.1934496e+40
19	5.86	5.2547497e+46	1.9523634e+39	3.0792833e+47	1.1440849e+40
19	5.87	5.1210621e+46	1.8750749e+39	3.0060634e+47	1.100669e+40
19	5.88	4.9874336e+46	1.8101799e+39	2.9326109e+47	1.0643858e+40
19	5.89	4.8541666e+46	1.7571337e+39	2.8591041e+47	1.0349518e+40
19	5.9	4.7215394e+46	1.6907582e+39	2.7857082e+47	9.9754737e+39
19	5.91	4.5898068e+46	1.6411949e+39	2.7125758e+47	9.6994617e+39
19	5.92	4.4592008e+46	1.5860781e+39	2.6398469e+47	9.3895822e+39
19	5.93	4.3299318e+46	1.558722e+39	2.5676495e+47	9.2432215e+39
19	5.94	4.2021895e+46	1.5542988e+39	2.4961005e+47	9.2325347e+39
19	5.95	4.0761439e+46	1.6007025e+39	2.4253056e+47	9.52418e+39
19	5.96	3.9519465e+46	1.64835e+39	2.3553601e+47	9.8241659e+39
19	5.97	3.8297311e+46	1.6499298e+39	2.2863494e+47	9.8500808e+39
19	5.98	3.7096147e+46	1.7150582e+39	2.2183496e+47	1.0256048e+40
19	5.99	3.5916993e+46	1.7336775e+39	2.1514279e+47	1.0384728e+40
19	6	3.4760719e+46	1.8185136e+39	2.0856432e+47	1.0911081e+40
19	6.01	3.3628061e+46	2.0172559e+39	2.0210465e+47	1.2123708e+40
19	6.02	3.2519628e+46	2.0968222e+39	1.9576816e+47	1.262287e+40
19	6.03	3.1435914e+46	2.1526962e+39	1.8955856e+47	1.2980758e+40
19	6.04	3.0377302e+46	2.2653243e+39	1.8347891e+47	1.3682559e+40
19	6.05	2.9344079e+46	2.4600241e+39	1.7753168e+47	1.4883146e+40
19	6.06	2.8336438e+46	2.6454842e+39	1.7171881e+47	1.6031634e+40
19	6.07	2.7354488e+46	2.9831487e+39	1.6604174e+47	1.8107712e+40
19	6.08	2.6398263e+46	3.5677224e+39	1.6050144e+47	2.1691752e+40
19	6.09	2.5467726e+46	4.2945658e+39	1.5509845e+47	2.6153906e+40
19	6.1	2.4562777e+46	4.7663239e+39	1.4983294e+47	2.9074576e+40
19	6.11	2.3683261e+46	4.9991805e+39	1.4470473e+47	3.0544993e+40
19	6.12	2.282897e+46	5.121081e+39	1.397133e+47	3.1341016e+40
19	6.13	2.199965e+46	5.1697009e+39	1.3485786e+47	3.1690266e+40
19	6.14	2.1195008e+46	5.165711e+39	1.3013735e+47	3.1717466e+40
19	6.15	2.0414713e+46	5.1224109e+39	1.2555048e+47	3.1502827e+40
19	6.16	1.9658402e+46	5.0492864e+39	1.2109576e+47	3.1103604e+40
19	6.17	1.8925687e+46	4.9532367e+39	1.1677149e+47	3.056147e+40
19	6.18	1.8216153e+46	4.8396734e+39	1.1257583e+47	2.9909182e+40
19	6.19	1.7529366e+46	4.712824e+39	1.0850678e+47	2.9172381e+40
19	6.2	1.6864876e+46	4.576104e+39	1.0456223e+47	2.8371845e+40
19	6.21	1.6222215e+46	4.4321479e+39	1.0073995e+47	2.7523638e+40
19	6.22	1.5600906e+46	4.28326e+39	9.7037634e+46	2.6641877e+40
19	6.23	1.5000462e+46	4.1313514e+39	9.3452878e+46	2.5738319e+40
19	6.24	1.4420389e+46	3.9778462e+39	8.9983227e+46	2.482176e+40
19	6.25	1.3860188e+46	3.8240458e+39	8.6626175e+46	2.3900286e+40
19	6.26	1.3319357e+46	3.6709979e+39	8.3379174e+46	2.2980447e+40
19	6.27	1.2797391e+46	3.5196295e+39	8.0239644e+46	2.2068077e+40
19	6.28	1.2293788e+46	3.3705459e+39	7.720499e+46	2.1167028e+40
19	6.29	1.1808045e+46	3.2244096e+39	7.4272603e+46	2.0281536e+40
19	6.3	1.1339662e+46	3.0817183e+39	7.1439872e+46	1.9414825e+40
19	6.31	1.0888144e+46	2.9427229e+39	6.8704187e+46	1.8568581e+40
19	6.32	1.0452998e+46	2.8077239e+39	6.606295e+46	1.7744815e+40
19	6.33	1.003374e+46	2.6768531e+39	6.3513577e+46	1.694448e+40
19	6.34	9.6298903e+45	2.5500933e+39	6.1053504e+46	1.6167592e+40
19	6.35	9.2409757e+45	2.4277256e+39	5.8680196e+46	1.5416058e+40
19	6.36	8.8665318e+45	2.3097709e+39	5.6391142e+46	1.4690143e+40
19	6.37	8.5061017e+45	2.1960718e+39	5.4183868e+46	1.3988977e+40
19	6.38	8.1592369e+45	2.0869202e+39	5.2055932e+46	1.3314551e+40
19	6.39	7.8254981e+45	1.9819892e+39	5.0004933e+46	1.2664911e+40
19	6.4	7.5044549e+45	1.8812787e+39	4.8028511e+46	1.2040184e+40
19	6.41	7.1956863e+45	1.7847109e+39	4.6124349e+46	1.1439997e+40
19	6.42	6.8987807e+45	1.692259e+39	4.4290172e+46	1.0864303e+40
19	6.43	6.6133366e+45	1.6038501e+39	4.2523754e+46	1.0312756e+40
19	6.44	6.3389618e+45	1.5193939e+39	4.0822914e+46	9.7848966e+39
19	6.45	6.0752745e+45	1.4387885e+39	3.918552e+46	9.2801859e+39
19	6.46	5.8219025e+45	1.3619243e+39	3.760949e+46	8.798031e+39
19	6.47	5.5784838e+45	1.2886859e+39	3.609279e+46	8.3377978e+39
19	6.48	5.3446658e+45	1.2189541e+39	3.4633434e+46	7.8988223e+39
19	6.49	5.1201062e+45	1.152607e+39	3.3229489e+46	7.4804195e+39
19	6.5	4.9044723e+45	1.0895217e+39	3.187907e+46	7.0818908e+39
19	6.51	4.6974409e+45	1.0295745e+39	3.0580341e+46	6.70253e+39
19	6.52	4.4986989e+45	9.7264244e+38	2.9331517e+46	6.3416287e+39
19	6.53	4.307942e+45	9.1860341e+38	2.8130861e+46	5.9984803e+39
19	6.54	4.1248756e+45	8.6733697e+38	2.6976686e+46	5.6723838e+39
19	6.55	3.949214e+45	8.1872473e+38	2.5867352e+46	5.362647e+39
19	6.56	3.7806809e+45	7.7265073e+38	2.4801266e+46	5.0685888e+39
19	6.57	3.6190083e+45	7.2900172e+38	2.3776885e+46	4.7895413e+39
19	6.58	3.4639373e+45	6.8766744e+38	2.2792708e+46	4.5248517e+39
19	6.59	3.3152174e+45	6.4854075e+38	2.1847282e+46	4.2738836e+39
19	6.6	3.172606e+45	6.1151783e+38	2.0939199e+46	4.0360177e+39
